逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい,0
今いる世界にさよならしようか 出口はあちらと笑うウサギの目,0
誰か殺してくれないかな,0
都市ガスも、練炭も、あるんだよ,0
みんな俺が悪いんだよ,0
どうせ死なないんだろ,0
また無視か,0
やってらんね,0
死ぬ覚悟ないから生きてる,0
こんなの絶対おかしいよ,0
死にたい,0
俺はなんでこんななんだろ,0
酸素消費してるだけ有害,0
I can't stand any more,0
壊れてる,0
家から出たくない,0
はー,0
降りたい,0
カジュアルにこの世界からエスケープ☆,0
この程度で絶望とか言ってるようじゃもうダメだな,0
あんたバカぁ? さっさと死ねばいいじゃない!,0
申し訳ない,0
みんなーいくよーせーのっ☆ |||ずーん|||,0
誰かのせいにしたい,0
死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい,0
you cannot reboot,0
どうせ死なねーくせに死ぬ死ぬ言ってんじゃねーよマジでうぜーんだよゴミが,0
滅びろ,0
できないことを列挙して考えているうちに、できることをこんなに探さないと見つからないんなら死んだほうが早いんじゃないかって思えてくる,0
つまんね,0
いつになったら終わんのかなって、そんなことばっか考えてるよ,0
この人生不良品です。交換してください。,0
資源の無駄,0
優しさがつらすぎる,0
死ぬ覚悟ないから生きてる,0
俺が立ったあとのバスの座席に誰も座ろうとしない,0
死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死,0
車つっこんでこないかな,0
もういやだ,0
eager to die,0
どうせダメなんだろ,0
ドクターキリコ現れないかな,0
またかよ…,0
帰っていいですか,0
どうせ死なないんだろ,0
富士の樹海、一枚,0
動きたくない,0
希死念慮,0
もうとっくに終わってんだよ,0
本当の絶望を知っていますか,0
もうやめたい,0
誰か殺してくれないかな,0
DAEMONさんしか返信くれない,0
壊れてる,0
降りたい,0
もう限界です,0
集中力ない,0
寛容な社会とかいうけどさ、それって俺みたいなクズがやらかした不始末を誰かが笑顔で処理してくれる世の中ってことでしょ。そんなの耐えられんわ。迷惑かけてまで社会で生きてたくない。,0
コミュニケーションできない,0
最悪だ,0
通り魔事件とかに巻き込まれないかな,0
始まる前から終わってる,0
もう何年も何もしてない,0
こんなはずじゃなかったのに,0
生ゴミの日に電柱の下で座ってる,0
死ぬ覚悟ないから生きてる,0
車つっこんでこないかな,0
ガス栓開けたけど怖くてすぐ閉めた,0
無理に決まってんじゃん,0
なんで俺ばっかり,0
俺はなんでこんななんだろ,0
lack of patience,0
酸素消費してすいません,0
ﾎﾞｿｯ,0
調査マジしんどい,0
最初から期待してないから,0
サボテン枯れた,0
遺書宛てる相手がいない,0
この人生不良品です。交換してください。,0
筋弛緩剤って処方してもらえるんですか,0
頭悪いし,0
死んだらいいのに,0
申し訳ない,0
いなくなりたい,0
こんなの絶対おかしいよ,0
這い上がるとか無理,0
本当の絶望を知っていますか,0
もう手遅れ,0
できないことを列挙して考えているうちに、できることをこんなに探さないと見つからないんなら死んだほうが早いんじゃないかって思えてくる,0
疲れたよ,0
酸素消費してるだけ有害,0
lack of patience,0
白々しいんだよ,0
集中力ない,0
もう死ぬしかないよね,0
生ゴミの日に電柱の下で座ってる,0
サボテン枯れた,0
また無視か,0
ﾎﾞｿｯ,0
どうせダメなんだろ,0
こんなクズに優しすぎる,0
再起動できません,0
頭いいひとはいいよね,0
申し訳ない,0
消えたい,0
この人生不良品です。交換してください。,0
生きてたくないけど死ねない,0
仕事できない,0
資源の無駄,0
eager to die,0
楽しそうだな,0
どうせ俺なんか,0
あと何年かな、俺の寿命,0
もうやめたい,0
通り魔事件とかに巻き込まれないかな,0
車つっこんでこないかな,0
もう限界です,0
あーあ,0
逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい,0
深刻なエラーが起こっています,0
こんなはずじゃなかったのに,0
最悪だ,0
調査マジしんどい,0
夢見る世界にさよならしようか 目覚まし時計が鳴るよ もう起きよう,0
できないことを列挙して考えているうちに、できることをこんなに探さないと見つからないんなら死んだほうが早いんじゃないかって思えてくる,0
今日も元気に☆1・2・3☆  |||ずーん|||,0
みんな消えちまえ,0
遺書宛てる相手がいない,0
ﾎﾞｿｯ,0
死ぬ死ぬ詐欺かよ,0
you cannot reboot,0
話になんねーよ,0
はー,0
練炭ほしい,0
生きてたくないけど死ねない,0
あと何年生きてないといけないんだろ,0
I can't stand any more,0
みんなーいくよーせーのっ☆ |||ずーん|||,0
生ゴミの日に電柱の下で座ってる,0
誰からも必要とされない,0
DAEMONさんしか返信くれない,0
配られたカードで勝負するしかないって言ったって、これは降りるしかないだろ,0
こんなの絶対おかしいよ,0
もう手遅れ,0
生まれ変わりたい,0
生まれる前からやり直したい,0
やってらんね,0
この程度で絶望とか言ってるようじゃもうダメだな,0
どうせ俺なんか,0
みんな俺が悪いんだよ,0
資源の無駄,0
もうとっくに終わってんだよ,0
また余計なことを言ってしまった,0
誰からも必要とされない,0
酸素消費してすいません,0
もうだめだ,0
あなたは死なないわ そんな勇気ないもの,0
死ぬ覚悟ないから生きてる,0
疲れたよ,0
俺のスペック、注文してたのと違うんですけど,0
俺はきっとこの先ずっと、この狭い世界の中で右も左もわからないまま有害物質を撒き散らして消えて行くんだろう,0
研究やめたい,0
仕事できない,0
死んでもいいですか,0
練炭ほしい,0
配られたカードで勝負するしかないって言ったって、これは降りるしかないだろ,0
存在自体がエラー,0
研究計画書に嘘しか書けない,0
コミュニケーションできない,0
you cannot reboot,0
また無視か,0
もう何年も何もしてない,0
a fatal error has occurred,0
楽しそうだな,0
ガス栓開けたけど怖くてすぐ閉めた,0
どうせできないよ、無駄だよ,0
終わったよ,0
いつになったら終わんのかなって、そんなことばっか考えてるよ,0
脳移植したい,0
希死念慮,0
ドクターキリコ現れないかな,0
カジュアルにこの世界からエスケープ☆,0
あと何年生きてないといけないんだろ,0
なんで俺ってゴミなんだろ,0
絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望,0
頑張れない,0
這い上がるとか無理,0
調査マジしんどい,0
ﾎﾞｿｯ,0
生ゴミの日に電柱の下で座ってる,0
ないわ,0
おつり落とされた,0
みんな消えちまえ,0
この人生不良品です。交換してください。,0
原発行ったら存在意義あるかな,0
生きてる意義がわからない,0
さっさと死ねよ,0
研究計画書に嘘しか書けない,0
もう限界です,0
泣き叫ぶ元気もない,0
都市ガスも、練炭も、あるんだよ,0
また余計なことを言ってしまった,0
優しさがつらすぎる,0
死ぬ覚悟ないから生きてる,0
なんで俺ばっかり,0
どうせ死なないんだろ,0
俺はきっとこの先ずっと、この狭い世界の中で右も左もわからないまま有害物質を撒き散らして消えて行くんだろう,0
この程度で絶望とか言ってるようじゃもうダメだな,0
死んだらいいのに,0
核融合炉にさぁ 飛び込んでみたいと,0
生まれ変わりたい,0
死ぬ死ぬ詐欺かよ,0
目を合わせてもらえない,0
頭いいひとはいいよね,0
死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい,0
仕事できない,0
調査マジしんどい,0
もういやだ,0
戦争起こらないかな、志願兵になって前線に行きたい,0
もう何年も何もしてない,0
終わってる,0
死ぬ覚悟ないから生きてる,0
どうせダメなんだろ,0
誰からも必要とされない,0
希死念慮,0
どうせ死なないんだろ,0
ビル風になりたい,0
頭悪いし,0
優しさがつらすぎる,0
you cannot reboot,0
這い上がるとか無理,0
終わったよ,0
a fatal error has occurred,0
泣き叫ぶ元気もない,0
さっさと死ねよ,0
存在自体がエラー,0
サボテン枯れた,0
もう限界です,0
深刻なエラーが起こっています,0
もう手遅れ,0
殺してよ誰か,0
あんたバカぁ? さっさと死ねばいいじゃない!,0
なんで俺ってゴミなんだろ,0
知るか,0
目を合わせてもらえない,0
最初から期待してないから,0
動きたくない,0
戦争起こらないかな、志願兵になって前線に行きたい,0
もういやだ,0
こんなクズに優しすぎる,0
配られたカードで勝負するしかないって言ったって、これは降りるしかないだろ,0
生きてたくないけど死ねない,0
話になんねーよ,0
滅びろ,0
やめたいなにもかも,0
もうだめだ,0
車つっこんでこないかな,0
楽しそうだな,0
誰か殺してくれないかな,0
終わったよ,0
カジュアルにこの世界からエスケープ☆,0
なんでだよ,0
原発行ったら存在意義あるかな,0
遺書宛てる相手がいない,0
もう手遅れ,0
コミュニケーションできない,0
始まる前から終わってる,0
こんなはずじゃなかったのに,0
生ゴミの日に電柱の下で座ってる,0
サボテン枯れた,0
武器がひのきの棒,0
ドクターキリコ現れないかな,0
資源の無駄,0
夢見る世界にさよならしようか 目覚まし時計が鳴るよ もう起きよう,0
なんですか鬱自慢ですか,0
深刻なエラーが起こっています,0
毎日楽しい人ってどんなふうに世界が見えてるんだろ,0
仕事できない,0
目を合わせてもらえない,0
みんなーいくよーせーのっ☆ |||ずーん|||,0
みんな何のために生きてるの？,0
誰かのせいにしたい,0
申し訳ない,0
俺はなんでこんななんだろ,0
もうだめだ,0
ﾎﾞｿｯ,0
壊れてる,0
死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死,0
戦争起こらないかな、志願兵になって前線に行きたい,0
あーあ,0
富士の樹海、一枚,0
筋弛緩剤って処方してもらえるんですか,0
都市ガスも、練炭も、あるんだよ,0
存在が核廃棄物,0
もう無理です,0
酸素消費してるだけ有害,0
調査マジしんどい,0
I can't stand any more,0
俺のスペック、注文してたのと違うんですけど,0
始まる前から終わってる,0
武器がひのきの棒,0
カジュアルにこの世界からエスケープ☆,0
再起動できません,0
鬱自慢マジうぜー俺,0
殺してよ誰か,0
死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい,0
絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望,0
こんなの絶対おかしいよ,0
脳移植したい,0
なんで俺だけVERY HARDなんだろ,0
存在自体がエラー,0
It's already over,0
泣き叫ぶ元気もない,0
疲れたよ,0
終わったよ,0
なんでそんな頑張れんの,0
毎日楽しい人ってどんなふうに世界が見えてるんだろ,0
ないわ,0
lack of patience,0
俺はきっとこの先ずっと、この狭い世界の中で右も左もわからないまま有害物質を撒き散らして消えて行くんだろう,0
また余計なことを言ってしまった,0
どうせ死なないんだろ,0
調査マジしんどい,0
死ぬ死ぬ詐欺かよ,0
酸素消費してすいません,0
リスカこわい,0
やめたいなにもかも,0
誰かのせいにしたい,0
最初から期待してないから,0
始まる前から終わってる,0
また無視か,0
再起動できません,0
いなくなりたい,0
ビル風になりたい,0
はー,0
あんたバカぁ? さっさと死ねばいいじゃない!,0
最悪だ,0
なんで俺だけVERY HARDなんだろ,0
どこに行ったらいいんでしょうか,0
頭いいひとはいいよね,0
資源の無駄,0
lack of patience,0
もう死ぬしかないよね,0
通り魔事件とかに巻き込まれないかな,0
帰っていいですか,0
you cannot reboot,0
いつになったら終わんのかなって、そんなことばっか考えてるよ,0
コミュニケーションできない,0
終わりにしましょう,0
つまんね,0
富士の樹海、一枚,0
希死念慮,0
誰からも必要とされない,0
夢見る世界にさよならしようか 目覚まし時計が鳴るよ もう起きよう,0
サボテン枯れた,0
この人生不良品です。交換してください。,0
頭悪いし,0
死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい死にたい,0
あーあ,0
またかよ…,0
車つっこんでこないかな,0
動きたくない,0
人に会いたくない,0
間違って産まれてきた,0
俺のスペック、注文してたのと違うんですけど,0
生きてたくないけど死ねない,0
存在が核廃棄物,0
a fatal error has occurred,0
今日も元気に☆1・2・3☆  |||ずーん|||,0
eager to die,0
もう無理です,0
はー,0
都市ガスも、練炭も、あるんだよ,0
疲れたよ,0
生まれ変わりたい,0
家から出たくない,0
無理に決まってんじゃん,0
なんで俺ってゴミなんだろ,0
この人生不良品です。交換してください。,0
絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望絶望,0
酸素消費してすいません,0
話になんねーよ,0
またかよ…,0
ビル風になりたい,0
誰か殺してくれないかな,0
富士の樹海、一枚,0
こんなの絶対おかしいよ,0
It's already over,0
死ぬ死ぬ詐欺かよ,0
始まる前から終わってる,0
どうせ死なないんだろ,0
存在が核廃棄物,0
筋弛緩剤って処方してもらえるんですか,0
研究計画書に嘘しか書けない,0
やめたいなにもかも,0
ガス栓開けたけど怖くてすぐ閉めた,0
通り魔事件とかに巻き込まれないかな,0
殺してよ誰か,0
you cannot reboot,0
頑張れない,0
もう手遅れ,0
できないことを列挙して考えているうちに、できることをこんなに探さないと見つからないんなら死んだほうが早いんじゃないかって思えてくる,0
知るか,0
a fatal error has occurred,0
俺はきっとこの先ずっと、この狭い世界の中で右も左もわからないまま有害物質を撒き散らして消えて行くんだろう,0
もういやだ,0
また無視か,0
またかよ…,0
I can't stand any more,0
サボテン枯れた,0
もう死ぬしかないよね,0
今いる世界にさよならしようか 出口はあちらと笑うウサギの目,0
本当の絶望を知っていますか,0
最悪だ,0
集中力ない,0
動きたくない,0
ﾎﾞｿｯ,0
脳移植したい,0
逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい,0
もうやめたい,0
鬱自慢マジうぜー俺,0
無理に決まってんじゃん,0
くだらねえ,0
配られたカードで勝負するしかないって言ったって、これは降りるしかないだろ,0
なんですか鬱自慢ですか,0
終わりにしましょう,0
終わってる,0
もうとっくに終わってんだよ,0
さっさと死ねよ,0
どうせ俺なんか,0
研究計画書に嘘しか書けない,0
死ぬ死ぬ詐欺かよ,0
筋弛緩剤って処方してもらえるんですか,0
でも死ねない　ビビりだから,0
俺のスペック、注文してたのと違うんですけど,0
もう諦めたよ,0
研究やめたい,0
武器がひのきの棒,0
あんたバカぁ? さっさと死ねばいいじゃない!,0
俺はなんでこんななんだろ,0
もうだめだ,0
殺してよ誰か,0
なんで俺ってゴミなんだろ,0
みんな俺が悪いんだよ,0
都市ガスも、練炭も、あるんだよ,0
ないわ,0
始まる前から終わってる,0
みんな消えちまえ,0
あと何年生きてないといけないんだろ,0
もういやだ,0
ドクターキリコ現れないかな,0
俺はきっとこの先ずっと、この狭い世界の中で右も左もわからないまま有害物質を撒き散らして消えて行くんだろう,0
滅びろ,0
申し訳ない,0
楽しそうだな,0
誰か殺してくれないかな,0
また無視か,0
俺のスペック、注文してたのと違うんですけど,0
俺が立ったあとのバスの座席に誰も座ろうとしない,0
終わりにしましょう,0
頭悪いし,0
無理に決まってんじゃん,0
終わってる,0
研究計画書に嘘しか書けない,0
最悪だ,0
みんな俺が悪いんだよ,0
なんでそんな頑張れんの,0
ビル風になりたい,0
死ぬ死ぬ詐欺かよ,0
存在自体がエラー,0
富士の樹海、一枚,0
間違って産まれてきた,0
都市ガスも、練炭も、あるんだよ,0
ガス栓開けたけど怖くてすぐ閉めた,0
逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい,0
存在が核廃棄物,0
もうやめたい,0
もうとっくに終わってんだよ,0
研究やめたい,0
いなくなりたい,0
It's already over,0
脳移植したい,0
生きてる意義がわからない,0
無理に決まってんじゃん,0
人に会いたくない,0
夢見る世界にさよならしようか 目覚まし時計が鳴るよ もう起きよう,0
ないわ,0
鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱鬱,0
もう限界です,0
車つっこんでこないかな,0
家から出たくない,0
もう死ぬしかないよね,0
サボテン枯れた,0
筋弛緩剤って処方してもらえるんですか,0
練炭ほしい,0
死んだらいいのに,0
この程度で絶望とか言ってるようじゃもうダメだな,0
存在が核廃棄物,0
始まる前から終わってる,0
逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい逃げたい,0
